author,comment,date_time,sentiment,sentiment_score
@juliem.2525,Sommes heureux de vous savoir dans notre pays en espérant que vous passerez d&#39;agréables moments de découvertes... Bon séjour à Vous Trois😘,2023-04-19T11:58:58Z,Neutral 😐,0.0
@DianeOfori,So cute,2023-04-19T11:58:31Z,Positive 😊,0.5
@anugraha6621,Ruda&#39;s hairstyle is so cute,2023-04-19T11:56:34Z,Positive 😊,0.5
@음없-t9q,ㅋㅋ루다야 왜울엉 루루땜에 ~~,2023-04-19T11:56:03Z,Neutral 😐,0.0
@yv1s.x,je suis très content que vous partez en France vous allez adoré  j adore vaut vidéo Radu est très mignons😄❤❤,2023-04-19T11:53:55Z,Neutral 😐,0.0
@stitchlove1718,루다야~ 거기가 프랑스 파리라는 거 알고있니? ㅎㅎㅎㅎ 열심히 유모차 끌고 촬영도 하고 루다 챙기느라 고생 많았겠어요. 사랑 가득한 영상보고 에너지 충전하고 갑니다^^,2023-04-19T11:53:30Z,Neutral 😐,0.0
@Abss17,"<a href=""https://www.youtube.com/watch?v=BhWQO75zRd0&amp;t=228"">3:48</a> I felt so sad, Father please don&#39;t do it once to this little princess again, Greetings to this family from Iraq",2023-04-19T11:53:12Z,Negative 😡,-0.344
@marie-aydasatilmis7044,"Bonjour, Ruda a pleuré 😭en arrivant en France à cause du décalage horaire. elle était fatiguée et vous aussi, mais elle a retrouvé le sourire 😀en montant dans l&#39;avion 🎠🛩du manège. Oui, il faut prévoir des vêtements chauds à  cette saison lorsqu&#39;on vient en France, car ici il fait encore froid 🌡🌧 gris et pluvieux quelquefois. Mais on prend vite l&#39;habitude de la vie parisienne. Très bon séjour à Paris. 🙂J&#39;espère qu&#39;un jour vous pourrez aussi visiter le sud de la France, et la côte atlantique. Il y a de très jolis endroits à voir. 😉Merci pour cette vidéo. 😊 Gros gros bisous de France. 😘😘😘😘😘💗💗💗<br>💗",2023-04-19T11:52:47Z,Neutral 😐,0.0
@상수배-k5j,"국민루다,여행잘하고와",2023-04-19T11:52:02Z,Neutral 😐,0.0
@ruhikumari6253,So cute,2023-04-19T11:51:24Z,Positive 😊,0.5
@p1inppp,"Ruda is so cuteee , i love how her mom and dad care about her i wish good times for them 🥹🤍.",2023-04-19T11:50:16Z,Positive 😊,0.6
@재경임-r9b,루다야 루팡삼촌은 루다울때 짠하면서도 귀엽다 미안루다야❤,2023-04-19T11:47:29Z,Neutral 😐,0.0
@claudemadrid4950,"Welcome in France, Ruda, &quot;Bienvenue&quot;, I hope you will enjoy your travel here. 😀",2023-04-19T11:47:11Z,Positive 😊,0.6
@kaycee_sg3355,KJ is a pro at making little Ruda cry. every single time😱😱😱,2023-04-19T11:46:08Z,Negative 😡,-0.129
@davidferguson8926,"RUDA was crying as she was tired n because daddy took her favourite doll ruru n it was a very long flight ✈  to France 🇫🇷, RUDA went on the mery go round n loved it ,in the cafe she Said merci to the waiter because she give RUDA colouring ✏ pencils ✏ ❤ fantastic memories for RUDA brilliant parenting my heart goes out to you take care always ok XXXXXXX",2023-04-19T11:44:41Z,Positive 😊,0.204
@elisa6506,Bienvenue en France 🇨🇵🇨🇵❤,2023-04-19T11:44:21Z,Neutral 😐,0.0
@rachkate76,Ruda was so adorable on the plane carousel ride. 🎠 ✈️,2023-04-19T11:44:16Z,Positive 😊,0.5
@VIItalizer,리틀 루다가 많이 컸어요! 마지막으로 내가 당신의 비디오를 보았을 때 그녀는 작았습니다,2023-04-19T11:44:15Z,Neutral 😐,0.0
@a22n15,U shd not make kids eat when they are crying it&#39;s not good sign of health . Cauz it cauz indigestion . And also it&#39;s bad omen u shd not make kids cry while eating,2023-04-19T11:43:40Z,Negative 😡,-0.417
@김영리-l3p,해외여행도 자주  가고 가족들이  아이에게 넓은 시야를 갖게 해 주려는 모습들이 항상 보기 좋아요❤,2023-04-19T11:42:34Z,Neutral 😐,0.0
@missiavu,"Welcome to Paris Lee family, welcome in the African Continent...... And, then, go to Marseille, it is even better, LOL....",2023-04-19T11:42:26Z,Positive 😊,0.58
@maryselaravine3967,Bravo  ruda bien venue à Paris bonjour  à vous les parents très aimable merci  à vous  trois,2023-04-19T11:39:18Z,Neutral 😐,0.0
@조광래-w1i,"<a href=""https://www.youtube.com/watch?v=BhWQO75zRd0&amp;t=485"">8:05</a>   빵이 프랑스 말인데.",2023-04-19T11:38:55Z,Neutral 😐,0.0
@FeonaFerrall,une jolie môme princesse ✌️❤️,2023-04-19T11:38:30Z,Neutral 😐,0.0
@demiran5889,"<a href=""https://www.youtube.com/watch?v=BhWQO75zRd0&amp;t=714"">11:54</a> - <a href=""https://www.youtube.com/watch?v=BhWQO75zRd0&amp;t=734"">12:14</a> <br>Ruda is so cute^^",2023-04-19T11:37:37Z,Positive 😊,0.5
@nathaliedelvalet430,Bonnes vacances à vous trois en France gros bisous à la petite Ruda 🥰💗💐,2023-04-19T11:36:47Z,Neutral 😐,0.0
@Canarywharfdebz,Ruda sending you lots of love and hoping your mum and dad have an amazing time in Paris!,2023-04-19T11:36:17Z,Positive 😊,0.625
@realgoddioverro1023,🐸,2023-04-19T11:35:48Z,Neutral 😐,0.0
@귤Ri,"루다의 3번째 해외여행 신나게 ,재미있게 놀고 와~❤<br><a href=""https://www.youtube.com/watch?v=BhWQO75zRd0&amp;t=838"">13:58</a> 에펠탑 바로 앞이 호텔이라니...미쳤다!!!!!👍",2023-04-19T11:35:07Z,Neutral 😐,0.0
@monikamaahs7068,Is ruda sick?,2023-04-19T11:33:27Z,Negative 😡,-0.714
@monikamaahs7068,❤,2023-04-19T11:32:39Z,Neutral 😐,0.0
@waifoonyip4849,🎉🎉🎉😂😂😂🥳🥳🥳,2023-04-19T11:31:49Z,Neutral 😐,0.0
@H-Hour,"Oh you&#39;re such a great dad, KJ.  I&#39;d die right then and there if Ruda told me she didn&#39;t  like me anymore...  I&#39;m clearly the type Ruda would eat up &amp; spit out for breakfast.  :)",2023-04-19T11:30:44Z,Positive 😊,0.337
@Aso_i004,رحلة امنة جميعا استمتعوا 😊🤗,2023-04-19T11:30:30Z,Neutral 😐,0.0
@agwenay,Yay! Another travel vlog!,2023-04-19T11:29:43Z,Neutral 😐,0.0
@anniebonnard9515,Gros bisous à vous trois depuis Lyon,2023-04-19T11:29:24Z,Neutral 😐,0.0
@Hyunnnnz,Bonjour<br>est un mot français<br>pain<br>merci<br>s&#39;il te plaît<br>Je suis désolé<br>Désolé<br>뜻<br><br>좋은 아침이에요<br>프랑스어 단어입니다<br>빵<br>감사해요<br>제발<br>죄송합니다<br>죄송합니다<br> <br>제가 프랑스어를 배워서 물어보실수있습니다,2023-04-19T11:28:34Z,Neutral 😐,0.0
@NhHnnnh,메르시~ 한 번 알려주니까 계속 잘 말하고 다니네요😂 진짜 똑똑이❤,2023-04-19T11:26:45Z,Neutral 😐,0.0
@으샤-r3v,"루다는 좋은부모 좋은할머니,할아버지 만났네! 서로가 잘만났네!",2023-04-19T11:25:10Z,Neutral 😐,0.0
@abhijiththampi,"I think seven times out of ten Ruda cries due to her dad teasing her, and the other three is when Ruda wants to wear Elsa dress to bed",2023-04-19T11:24:47Z,Negative 😡,-0.012
@christophemetal5840,"Bienvenue à Paris (qui n&#39;est pas représentatif de la France), mais faites attention aux vols et aux arnaques, ne faites confiance à personne, pour bien manger il faut aller en province. Bref, veuillez vous contenter de visiter les monuments. Mdr. J&#39;aime encore mon pays mais suis tellement conscient de ses défauts ! Vive les vidéos de camping coréens, les aventures de Ruda, des todol s, etc, etc...",2023-04-19T11:24:44Z,Neutral 😐,0.0
@cotoquinh0,LOL She saw the prices of the croissant...wonderful Ruda 😂😢💕,2023-04-19T11:23:57Z,Positive 😊,0.8
@MeanMJ,"I know KJ is a good Dad but sometimes he seems to be mean to Ruda. Don’t call her sulky, poor child is exhausted from traveling, cut her some slack. It kills me to see Ruda sad and crying, she is so special ❤❤❤. I want her to be smiling and happy always 😁😁",2023-04-19T11:22:47Z,Positive 😊,0.006
@babstenne9016,💕💖 💕💖 💕 💖💕 💖💕💖 💕💖 💕 💖,2023-04-19T11:22:31Z,Neutral 😐,0.0
@anniebonnard9515,Adorable poupée quand elle dit &quot;merci&quot; ❤❤❤,2023-04-19T11:22:28Z,Positive 😊,0.5
@VANI77ASKY,파리에서는 얼마나 귀욤뿜뿜할까 <br>너무너무 기대돼요😘,2023-04-19T11:20:29Z,Neutral 😐,0.0
@Marshal740,Princess of cuteness Ruda !...🥰🥰🥰😘😘😘🌹🌹🌹,2023-04-19T11:20:13Z,Neutral 😐,0.0
@anniebonnard9515,Ruda à l air plus grognon que d habitude...elle est soit très fatiguée soit un peu souffrante<br>Bienvenue à vous en France ❤❤❤,2023-04-19T11:19:45Z,Neutral 😐,0.0
@_.nahaeun._2179,Ruda à Paris !! trop bien :) j&#39;espère qu&#39;elle aimeras la France autant que moi !,2023-04-19T11:18:57Z,Positive 😊,0.625
@leticiam6727,Ruda saying Hallo is the cutest thing 🫠,2023-04-19T11:18:12Z,Neutral 😐,0.0
@NhHnnnh,"프랑스에서도 열일 중이신 건가요 진정부부😂 영상 감사해요 루다 볼 수 있어서 진짜 행복해요,,💗💗",2023-04-19T11:16:45Z,Neutral 😐,0.0
@Alexandra_Sakhalin,Правильно!! Безопасность - это важно!! Поэтому и РуРу должен быть пристегнут,2023-04-19T11:15:15Z,Neutral 😐,0.0
@johnnyarce6865,Waoo en París que bueno 👍🎉🎉familia 👪Ruda que emoción que estén aki,2023-04-19T11:14:51Z,Neutral 😐,0.0
@donnadalessio3853,"Ruda’s adventures, she really Is doing so well with the traveling.   This is a great education for her to see the world 🌎",2023-04-19T11:13:50Z,Positive 😊,0.5
@JH-bn8qz,루다는... 안가는곳이 없군요.. 시드니에 프랑스에... 멋지다.,2023-04-19T11:13:24Z,Neutral 😐,0.0
@루다천사,혹시 프랑스 루팡만나셨나요? 전세게적으로 인기있는 루다!근데 아빠는 도대체 무슨일을 하시는데 이렇개 휴가철도아닌데 마음데로 여행도가고,2023-04-19T11:12:46Z,Neutral 😐,0.0
@seohee_p_92,"왜 간거에요?,,, 그냥 궁금한거에요 ㅎㅎ (여행하는루다네가너무부러워서.....ㅋㅋㅋ)",2023-04-19T11:12:02Z,Neutral 😐,0.0
@aulikha,Greeting from Indonesia Ruda yaaaa.. hope to see you in Indonesia😍😍,2023-04-19T11:11:56Z,Neutral 😐,0.0
@paolo4975,faite très attention c&#39;est plein de voleur a paris,2023-04-19T11:11:21Z,Neutral 😐,0.0
@mariaghetti3180,Bienvenue en France à tous les trois 😊,2023-04-19T11:10:27Z,Neutral 😐,0.0
@Knoize1,KJ 카메라 시청자들 눈치 안보고 잘하고 있습니다. 3살부터는 부모 무서운 거 부모 어려운 거 알아야죠.,2023-04-19T11:10:27Z,Neutral 😐,0.0
@LoanNguyen-os2mk,🤩🤩🤩🤩🤩,2023-04-19T11:10:15Z,Neutral 😐,0.0
@paolo4975,Cool bienvenue en France et amusez vous bien,2023-04-19T11:10:13Z,Positive 😊,0.35
@MargueriteFan,So Ruda is speaking French  now. ❤ And I can barely master English my 1st language..😂.  May you have a safe trip With the Continental Ruda.❤❤❤❤,2023-04-19T11:09:13Z,Positive 😊,0.138
@kristinpettus6956,AAAWWWW SOMEBODY IS SUPER TIRED!!!❤❤❤❤❤,2023-04-19T11:09:06Z,Positive 😊,0.333
@missiavu,"Faites attention à Paris, c&#39;est une ville hélas devenue dangereuse pour les touristes qui peuvent s&#39;y faire dépouiller en moins de deux, et, en plus, c&#39;est devenu une ville très sale..... Il est loin le temps de la &quot;ville-lumière&quot; &quot;reine du monde&quot;.",2023-04-19T11:08:33Z,Neutral 😐,0.0
@MsAbolo,super elle apprend vite elle ai doué pour les langues 😘😘😘,2023-04-19T11:08:09Z,Positive 😊,0.333
@PriyankaMishra-nu4mw,❤ from India to Ruda cutie pie ❣️❣️❣️❣️🥰🥰🥰🥰,2023-04-19T11:07:37Z,Neutral 😐,0.0
@johnnyarce6865,Hola Familia 👪 Ruda vienvenida a Francia no que parte de Francia estén  que disfruten de las maravillas,2023-04-19T11:06:51Z,Neutral 😐,0.0
@MsAbolo,faite très attention aux voleurs ne vous laisser jamais distraire les voleurs son rusé.,2023-04-19T11:06:29Z,Neutral 😐,0.0
@tgrmoon7363,"루다는 좋겠다~~~.💝💝💝💝💝 <br>아빠, 엄마랑 프랑스에 여행도 가고~~~.",2023-04-19T11:05:46Z,Neutral 😐,0.0
@didierhugot2595,Welcome to France..Paris.....Soft cuddle beautiful little princess....🇨🇵❤❤❤,2023-04-19T11:04:05Z,Positive 😊,0.487
@babstenne9016,"Indeed it is the map of Paris with transport (metro, bus)",2023-04-19T11:03:40Z,Neutral 😐,0.0
@tanishat6400,She is very cute 😘😘,2023-04-19T11:03:22Z,Positive 😊,0.65
@missiavu,"Il viennent en France, reine de la gastronomie mondiale, et la première chose qu&#39;ils trouvent à faire c&#39;est d&#39;aller dîner dans un restaurant coréen, LOL...... Moi, si un jour je vais en Corée, je n&#39;aurai certainement pas l&#39;idée saugrenue d&#39;aller dîner dans un restaurant français......",2023-04-19T11:03:12Z,Positive 😊,0.8
@Chinchilla4ss,안녕! 저는 너무 이른데 루다는 너무 귀여워요! 루다가 아기일때 구독했는데 벌써 많이 컸네요! 😊😀😁,2023-04-19T11:02:21Z,Neutral 😐,0.0
@НикомунеСкажу-э9и,"Руда красавица. Похоже, что она немного набрала вес.",2023-04-19T11:02:19Z,Neutral 😐,0.0
@MsAbolo,"attention au vu de sa taille , en voiture il faut un rehausseur de siège ou un siège pour enfant...😉",2023-04-19T11:02:16Z,Neutral 😐,0.0
@maryamadiokh8744,Bienvenue en France Ruda✨💜,2023-04-19T11:01:30Z,Neutral 😐,0.0
@Nylonie,Amusez vous bien ❤❤❤,2023-04-19T11:00:45Z,Neutral 😐,0.0
@mkng6689,Ruda Enjoy your stay in Paris and later in France !,2023-04-19T11:00:36Z,Positive 😊,0.2
@jiwon7769,루다야 피곤하겠다 애기야,2023-04-19T10:59:43Z,Neutral 😐,0.0
@didierbugnon5978,"venez en Suisse la prochaine fois. Pourquoi paris 😏 bref, bon séjour 🙏",2023-04-19T10:59:14Z,Neutral 😐,0.0
@jerrykim4837,루다는 울어도 귀여워~ㅋㅋ,2023-04-19T10:59:09Z,Neutral 😐,0.0
@donnahdunthorn5207,"Little Ruda saying, &quot;Merci.&quot;  So adorable.",2023-04-19T10:59:00Z,Positive 😊,0.156
@hwiwo,Come to Spain MJ,2023-04-19T10:58:41Z,Neutral 😐,0.0
@thev1545,😂😂😂👍👍👍👍👍👍👍👍👍,2023-04-19T10:58:31Z,Neutral 😐,0.0
@ili-sxioo,"<a href=""https://www.youtube.com/watch?v=BhWQO75zRd0&amp;t=226"">3:46</a>  <br><a href=""https://www.youtube.com/watch?v=BhWQO75zRd0&amp;t=249"">4:09</a> <br>진짜 너무 귀여워서 어떻게 참아요 경진님……? 민정경진님 항상 따뜻하고 다정하신데 단호하셔서 더 보기좋아요. 하지만 루팡이모 입장에서는 그저 미쳐버리게 귀엽..🫶🏽",2023-04-19T10:58:30Z,Neutral 😐,0.0
@ophelielily5632,Bienvenue en France Ruda&#39;s family 😊❤,2023-04-19T10:58:02Z,Neutral 😐,0.0
@missiavu,"Ah Ruda chez nous, grande nouvelle. Profitez en pour faire un petit détour chez moi, en Corse, vous verrez, c&#39;est l&#39;île de beauté comme on la nomme, et la terre natale de Napoléon Bonaparte dont vous avez évidemment entendu parler.",2023-04-19T10:57:38Z,Neutral 😐,0.0
@MsAbolo,en lisent le titre j&#39; ai penser il on parler de Macron 🤔🤨🤐🤪😜,2023-04-19T10:57:22Z,Neutral 😐,0.0
@Y-a-k-e-n,"Rooda, she&#39;s so sweet",2023-04-19T10:57:00Z,Positive 😊,0.35
@댕댕이-s7p,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭐먹고싶다는말을 참 자주 하는 우리 루다 ㅋㅋㅋㅋㅋ 괜히 그 말이 반가워 루다야 ....이모도 먹을거조와행,2023-04-19T10:56:55Z,Neutral 😐,0.0
@babstenne9016,"Wow.... My heart raced. My adored little Ruda arrived in my country.... Me who lives in Paris, I would have liked so much to have crossed paths with her.......",2023-04-19T10:56:23Z,Positive 😊,0.178
@Welostyimoo,Ruda I love you so much Im Turkısh Rupin &lt;3,2023-04-19T10:56:19Z,Positive 😊,0.35
@misthios2616,Bienvenue en France !!,2023-04-19T10:56:17Z,Neutral 😐,0.0
@outforbeer,She’s very attached to her doll,2023-04-19T10:55:30Z,Positive 😊,0.2
@lemontree8961,비행기공포증이 없으신가봐요? 부러워요,2023-04-19T10:55:04Z,Neutral 😐,0.0
@노재룡-r7v,우.ㅡ와.루다가.프랑스갓군아.2.ㅡ3일안보여.어데.아푼가.생각했지.괜한걱정했군아.❤️❤️❤️❤️❤️,2023-04-19T10:54:38Z,Neutral 😐,0.0
@크림-w3d,났선 공간이고 시간이 졸릴시간이라 그랬을거에요<br>루다 점점 말이 느네❤,2023-04-19T10:54:22Z,Neutral 😐,0.0
@sungji9739,루다 아주그냥 대차게 삐져가지구 ㅋㅋㅋㅋ,2023-04-19T10:54:00Z,Neutral 😐,0.0
@lees1434,루다가 커 가면서 자기 표현이 너무 확실 하네요... 너무 똑순이에요,2023-04-19T10:53:42Z,Neutral 😐,0.0
@SenthilIndia25,❤,2023-04-19T10:52:38Z,Neutral 😐,0.0
@seolmioh9873,우리 루다 쇼핑한 옷 입은것도 보고싶다~~~♡♡,2023-04-19T10:52:03Z,Neutral 😐,0.0
@yassinechantoufi1156,bienvenue a la famille ruda,2023-04-19T10:52:00Z,Neutral 😐,0.0
@MaureenByrnes,✌🏻♥️,2023-04-19T10:51:53Z,Neutral 😐,0.0
@봄이오는소리kv,예뿐 우리강아지 루다 사랑해요... 이 할비의 사랑스런 우리아가 제발 아프지말고 알앗지?😊😊,2023-04-19T10:51:48Z,Neutral 😐,0.0
@l0anevfx862,Hi i hope u will enjoy your travel in France (hi from a french watcher 😊),2023-04-19T10:51:35Z,Positive 😊,0.2
@cherillesison007,"Hello baby Ruda. Another new country to visit means another adventure. Such a very beautiful place to be in. I know that you and your parents will enjoy your travel to France. Just be happy and cherish every single moment of your stay in Paris. Don&#39;t forget to stay close and near your mom and dad. Stay safe, pretty and healthy always. Til next baby Ruda ...",2023-04-19T10:51:15Z,Positive 😊,0.329
@sloppymommy4796,I loved Ruda&#39;s outfit! That bear with the x eyes was a super cute choice! The pink overalls were cute too!!,2023-04-19T10:50:57Z,Positive 😊,0.503
@zulal3452,Ruda is sorry 😢 ❤Ruda is beautiful and sweet 😊😊😊😊🪷🫶🏻🌸👑,2023-04-19T10:50:48Z,Positive 😊,0.233
@YUJA-vu5tg,"좋아하면 포옹하는 거, 애기때부터 변하지않는 모습이 너무 귀엽고 루다 마음이 따뜻한 게 느껴져❤️❤️ 프랑스여행 안전하고 행복하길 바랄게.",2023-04-19T10:50:40Z,Neutral 😐,0.0
@우동냉,사랑 넘치는 루다♥️♥️♥️ 영상 아껴보고 싶을 정도로 넘 좋아요 ㅠㅠ,2023-04-19T10:50:09Z,Neutral 😐,0.0
@ceciliamorales7344,Have a wonderful time in France. I hope that when RUDA is a teenager you guys go to the same places.🤗🤗,2023-04-19T10:50:09Z,Positive 😊,0.5
@catherinesezille956,"Welcome in France beautiful family 💖🙏💖🇫🇷 bon séjour dans mon pays Ruda, kisses 💖💖💖",2023-04-19T10:49:59Z,Positive 😊,0.825
@nnewshots,WAITING FOR THIS VLOG !!!,2023-04-19T10:49:52Z,Neutral 😐,0.0
@들새-e9v,아가.가더커가면서더사랑스러워져요38개윌아가에.앞날을.축복합니다애기같은게아니라.애기맞아요,2023-04-19T10:49:09Z,Neutral 😐,0.0
@jinny_lauren,이제 루다 의젓하고 논리적이고 다 하네요😊 루다 못이기겠는걸요~😁❤️,2023-04-19T10:48:18Z,Neutral 😐,0.0
@suin8548,와~ 저도 유럽 가보고 싶네요 ㅜㅜ 루다에게 좋은 경험과 추억이 된 것 같아 기쁘네요 ㅎㅎ,2023-04-19T10:47:16Z,Neutral 😐,0.0
@에이요-j7w,루다 파리도 가고 좋겠다~,2023-04-19T10:46:28Z,Neutral 😐,0.0
@redrosalie11,"The way you guys wake Princess Ruda is so gentle. One thing we know now is don’t mess with or forget RuRu, Ruda will scold you lol! Great job KJ and MJ when Ruda was upset, you guys understood right away, I can’t imagine the jet lag she was going through at the time. Please be safe and healthy. Keep each other close and have wonderful memories in France. I just luv how Ruda wanted KJ to eat so they could enjoy the snack together. Thank you Princess Ruda, MJ and KJ for sharing another precious journey. ❤️👧🏻👨‍👩‍👧❣️",2023-04-19T10:46:26Z,Positive 😊,0.444
@lmt_53,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,2023-04-19T10:46:24Z,Neutral 😐,0.0
@조민혜-w1f,우아 드뎌!!인스타보고 프랑스가신거 영상 기다리고있었어여!!,2023-04-19T10:46:24Z,Neutral 😐,0.0
@NehaSharma-fr2yc,Love to the family ❤,2023-04-19T10:46:21Z,Positive 😊,0.5
@mmaanon,Bienvenue en France ! 🤗🤗,2023-04-19T10:45:46Z,Neutral 😐,0.0
@리얼남종민,😍😍😍,2023-04-19T10:44:56Z,Neutral 😐,0.0
@elly9184,루루 가면핑한게 조종당한거에 대성통곡하는 모습보고부터 루다에게 루루가 얼마나 소중한 존재있지 알게돼서 루루데꼬댕기는거 너무 기엽네요 ㅠㅠ 너무 사랑스럽당,2023-04-19T10:44:37Z,Neutral 😐,0.0
@tiramisucakex-uuuy,Have alots of fun Ruda in France❤,2023-04-19T10:44:06Z,Positive 😊,0.3
@lightyagami1324,사랑해요 루다,2023-04-19T10:44:03Z,Neutral 😐,0.0
@고기석-g5e,프랑스에서 좋은추억만드시길바랄께요<br>루다가 루루가 자기동생이라생각하네요,2023-04-19T10:43:55Z,Neutral 😐,0.0
@뽀언니얌,루다 메롱 치킨 피자 먹으러,2023-04-19T10:43:47Z,Neutral 😐,0.0
@나야나-f9k,루다 아버님 휴가내셔서 여행 가셨나요? ㅎㅎ 루다 엄청 좋겠네,2023-04-19T10:43:33Z,Neutral 😐,0.0
@lightyagami1324,Cutie  Ruda,2023-04-19T10:43:16Z,Neutral 😐,0.0
@user-sjfhejdjanakdj,아니 38개월 된 아이가 &quot;빵은 영어로 뭐야?&quot;라는 질문을 하다니...ㄷㄷㄷㅠㅠ,2023-04-19T10:43:05Z,Neutral 😐,0.0
@กุ้งกุ้ง-ล9ฉ,Ruda very cute,2023-04-19T10:42:40Z,Positive 😊,0.65
@always.better.than.today_,"플라밍고 옷도 사고 빤짝이 수영복도 사고 맛있는 과자도 먹어서 기분좋은 루다, 큰맘먹고 아빠한테 과자도 나눠줬네오 사랑스러워,,❤❤",2023-04-19T10:41:16Z,Neutral 😐,0.0
@DarellJaneVlogz02,Halow little Princess Ruda ..<br>cutie pie girl you&#39;re so much adorable my gush ..<br>Watching all the way from Philippines 💙 ..,2023-04-19T10:40:42Z,Positive 😊,0.156
@xiaohuli96,Travels to France and still eats at Korean restaurant😆😆,2023-04-19T10:40:12Z,Neutral 😐,0.0
@sushmitarai8767,Lots of love from 🇮🇳 stay safe stay healthy Ruda  ❤️MJ💖KJ💜,2023-04-19T10:39:57Z,Positive 😊,0.5
@aposslex,"Haha, kids are so dramatic when they’re tired",2023-04-19T10:39:53Z,Negative 😡,-0.211
@elmin82,Adorable Ruda is back,2023-04-19T10:38:27Z,Positive 😊,0.25
@sanjitathapa7905,She is so cute💗,2023-04-19T10:37:59Z,Neutral 😐,0.0
@thandanaing297,14 hours on the plane? that is hard work especially with a child! Hope you had an amazing time in France 💜,2023-04-19T10:37:37Z,Positive 😊,0.103
@nehas8591,Love from India ❤️,2023-04-19T10:37:23Z,Positive 😊,0.5
@rudelacabo3950,❤❤❤❤❤❤❤❤❤❤,2023-04-19T10:37:18Z,Neutral 😐,0.0
@kiut4067,이쁜  울루다어머니도프랑스음식조심하고 즐겁게행복하고행복한 여행 잘다녀오세요,2023-04-19T10:35:22Z,Neutral 😐,0.0
@user_yulyuling,우는 모습도 넘 귀여운 루다😂😂<br>즐거운 추억 쌓고 오길 바람~~🎉🎉,2023-04-19T10:35:09Z,Neutral 😐,0.0
@nizarabdulkalam8182,Rudaa😻💟,2023-04-19T10:34:47Z,Neutral 😐,0.0
@져니-s1d,루다 프랑스갔구나~ 역시나 프랑스에서도 너무너무 귀여워요❤❤,2023-04-19T10:33:34Z,Neutral 😐,0.0
@kiut4067,감기조심하고  아프지말고건강한모습으로  만나자  이쁘고이쁜울루다야  영상 즐겁게 재미있게  잘보고있어   프랑스에서  언제  오는거야   엄마랑아빠랑??,2023-04-19T10:33:24Z,Neutral 😐,0.0
@franhsu0410,❤❤❤❤❤❤,2023-04-19T10:33:07Z,Neutral 😐,0.0
@Ix5uil,Omgg ruda cute so much ilove you ruda and your family😿💗❕,2023-04-19T10:32:43Z,Positive 😊,0.35
@chandangz5963,Ruda why too cute🫰🫰love from manipur🥰🥰,2023-04-19T10:32:30Z,Neutral 😐,0.0
@kiut4067,우와  프랑스가고부럽다울루다엄마랑 아빠랑 잘갔다와 몸조심하고아프지말고 음식조심하고 건강한모습으로 한국에와   루다야 여행 즐겁게 즐겁게 행복하게 잘보내다와 😊😊😊😊😊😊😊,2023-04-19T10:32:22Z,Neutral 😐,0.0
@Zelal3535,1 dk yetiştimmmm,2023-04-19T10:32:15Z,Neutral 😐,0.0
@i_njnjsh,First comment 😅,2023-04-19T10:31:24Z,Positive 😊,0.25
@realKimNinja,Baby Ruda Always Cute 🤍,2023-04-19T10:31:17Z,Positive 😊,0.5
@Asaa-k9h,Ruda is so beautiful 💕 from🇫🇷,2023-04-19T10:31:15Z,Positive 😊,0.85
@PoojaYadav-ll8cg,Happy ruda so cute baby i am from India 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🥰🥰🥰🥰🥰,2023-04-19T10:31:14Z,Positive 😊,0.65
@mehulichakraborty8688,Love from India🇮🇳🇮🇳🇮🇳🇮🇳 uri ruda saranghae💜,2023-04-19T10:31:09Z,Positive 😊,0.5
@베르-f9i,요새 다시 볼살이 귀엽다 루다야,2023-04-19T10:30:55Z,Neutral 😐,0.0
@ugotnojams8570,Welcome to France 🌟,2023-04-19T10:30:53Z,Positive 😊,0.8
@러브포엠-i9x,루다 우는 거 진짜 귀여워❤루루를 챙기는 진짜 순수해❤,2023-04-19T10:30:53Z,Neutral 😐,0.0
@handdoni,"민정님 살 빠지시니까 정말 너무너무너무 예뻐요 ❤ 물론 그 전에도 예쁘셨어요❤<br><br>이번 여행도 즐거운 여행되세요<br>안전하고 좋은 추억 많이 쌓으시고요!<br><br>오늘 제픽은 여기 ... 🩷<br>사랑해 루다토끼 🐰 <a href=""https://www.youtube.com/watch?v=BhWQO75zRd0&amp;t=723"">12:03</a>",2023-04-19T10:30:42Z,Neutral 😐,0.0
@비밀-t7f,루다귀여워,2023-04-19T10:30:42Z,Neutral 😐,0.0
@dsg5956,Liker 2,2023-04-19T10:30:35Z,Neutral 😐,0.0
@ohyoungmioh7797,루다♡♡♡♡♡,2023-04-19T10:30:26Z,Neutral 😐,0.0
